meet_id,meet_name,meet_date,meet_country
3987,Friona Powerlifting Championship,2/22/2014,USA
3988,Friona Powerlifting Championships,2/28/2015,USA
3989,Friona Powerlifting Championships,2/27/2016,USA
3990,Friona Powerlifting Meet,2/9/2019,USA
3991,Frisco Centennial,2/20/2010,USA
3992,FRISCO CENTENNIAL INVITATIONAL,2/16/2013,USA
3993,Frisco Centennial Meet,2/4/2016,USA
3994,Frisco High School,2/16/2012,USA
3995,Frisco ISD Boys Invitational,2/14/2019,USA
3996,Frisco ISD District Meet,2/18/2016,USA
3997,Frisco ISD District Meet,2/16/2017,USA
3998,Frisco ISD Invitational,2/6/2014,USA
3999,Frisco ISD Invitational,2/15/2018,USA
4000,Frisco ISD Powerlifting Meet,1/31/2013,USA
4001,Frisco Liberty Invitational,2/9/2012,USA
4002,Frisco Powerlifting Meet,1/30/2014,USA
4003,Frostbite Classic,2/22/2014,USA
4004,Ft. Hood Meet,5/1/1988,USA
4005,Ft. Lauderdale YMCA Open,12/16/1979,USA
4006,Ft. Stockton Power Classic,1/20/2018,USA
4007,Ft. Worth Police Dept. Meet,2/27/2016,USA
4008,Fukuoka Prefecture Championships,4/29/2018,Japan
4009,Full Power Mania,5/9/2015,USA
4010,Full Power Nationals,7/13/2013,USA
4011,Full Power Wars,4/1/2017,USA
4012,Full Power Wars,12/15/2018,USA
4013,Fulton Open Championships,4/2/2016,USA
4014,Furman Challenge,4/25/2015,USA
4015,Future Summer Shakedown,8/22/2015,USA
4016,Future Winter Meltdown,12/12/2015,USA
4017,GA & Southern States BP & PL Championships,10/25/2014,USA
4018,GA Spring Open,4/6/2013,USA
4019,GA State Powerlifting & Bench Press Championships,9/10/2011,USA
4020,GA Winter Classic & Single Ply Invitational,1/25/2014,USA
4021,Góld's Gym Hawaii State,12/10/1995,USA
4022,Gaglione Strength Christmas Clash for Cash,12/6/2014,USA
4023,Gaglione Strength Strong Island Summer Showdown,6/28/2014,USA
4024,Gaglione Strength Strong Island Summer Showdown 3,6/18/2016,USA
4025,Gainesville Leopards Invitational,1/27/2018,USA
4026,Gainsgiving Open,11/17/2018,USA
4027,Gamlársmót í kraftlyftingum,12/30/1995,Iceland
4028,Ganado Classic,2/16/2019,USA
4029,Garden City Invitational,2/2/2013,USA
4030,Garden State Raw Championships,6/17/2017,USA
4031,Garden State Winter War,1/24/2016,USA
4032,Garden State Winter War,1/22/2017,USA
4033,Garden State Winter War,2/11/2018,USA
4034,Garden State Winter War,1/13/2019,USA
4035,Garth Heckman Benefit Meet,3/19/2011,USA
4036,Gary Pendergrass Memorial Meet,12/6/2014,USA
4037,Gates of Valhalla,2/6/2016,Australia
4038,Gatesville Hornet Invitational Meet,1/22/2019,USA
4039,Gatesville Invitational,2/20/2010,USA
4040,Gator Classic,1/10/2015,USA
4041,Gator Classic-Boys,1/10/2014,USA
4042,Gator Powerlifting Meet,1/13/2018,USA
4043,Gator Powerlifting Meet,1/12/2019,USA
4044,Gay Games,11/3/2002,Australia
4045,Gay Games Powerlifting Championships,8/10/2014,USA
4046,GCM LQM Boys,2/20/2019,USA
4047,GCPL Santa Fe Invitational,2/1/2011,USA
4048,GCPL-Santa Fe,2/21/2013,USA
4049,Geelong Open,10/12/2013,Australia
4050,Genesis Gym Qualifier,8/2/2018,England
4051,Gentry Gym Spring Break Bash,3/10/2019,USA
4052,George West Final,1/15/2011,USA
4053,George West Invitational,1/23/2010,USA
4054,Georgetown,2/6/2010,USA
4055,Georgetown,2/11/2012,USA
4056,GEORGETOWN,1/24/2015,USA
4057,Georgetown,1/23/2016,USA
4058,Georgetown Classic,4/12/2014,USA
4059,Georgetown Closet Meet,1/8/2019,USA
4060,Georgetown Eagles Invitational,1/7/2017,USA
4061,Georgetown East View Mini Meet,1/30/2019,USA
4062,Georgetown High School Boys Mini Meet,2/2/2017,USA
4063,Georgetown Invitational,1/18/2014,USA
4064,Georgetown ISD Mini Meet,2/16/2017,USA
4065,Georgetown Mini Meet boys,1/30/2018,USA
4066,Georgetown Powerlifting Classic,1/26/2019,USA
4067,Georgetown Powerlifting Meet,2/5/2011,USA
4068,GEORGETOWN POWERLIFTING MEET,1/27/2018,USA
4069,Georgia & Southern States,11/9/2013,USA
4070,Georgia & Southern States,12/12/2015,USA
4071,Georgia Closed Championships,3/28/1981,USA
4072,Georgia Closed Championships,3/27/1982,USA
4073,Georgia Dirty South Powerlifting Championships,12/15/2018,USA
4074,Georgia High School State Championship,3/9/2019,USA
4075,Georgia High School State Championships,3/8/2014,USA
4076,Georgia High School State Championships,2/4/2017,USA
4077,Georgia High School State Championships,3/17/2018,USA
4078,Georgia Spring Open,4/5/2014,USA
4079,Georgia Spring Open,2/28/2015,USA
4080,Georgia Spring Open,4/2/2016,USA
4081,Georgia Spring Open,4/1/2017,USA
4082,Georgia Spring Open,4/14/2018,USA
4083,Georgia Spring Open,4/6/2019,USA
4084,Georgia State,9/11/2010,USA
4085,Georgia State Championship,8/7/2010,USA
4086,Georgia State Championship,4/2/2011,USA
4087,Georgia State Championship,5/12/2012,USA
4088,Georgia State Championships,9/15/2007,USA
4089,Georgia State Championships,6/1/2013,USA
4090,Georgia State Championships,2/4/2017,USA
4091,Georgia State Championships,2/10/2018,USA
4092,Georgia State Championships,2/9/2019,USA
4093,Georgia State Meet,3/31/1984,USA
4094,Georgia State Meet,5/26/2018,USA
4095,Georgia State Powerlifting,2/10/2018,USA
4096,Georgia State Powerlifting and Bench Press Championship,7/28/2012,USA
4097,Georgia State Powerlifting Championship,5/24/2014,USA
4098,Georgia State Powerlifting Championship,3/9/2019,USA
4099,Georgia State Powerlifting Championships,6/13/2015,USA
4100,Georgia State Powerlifting Championships,5/21/2016,USA
4101,Georgia State Powerlifting Championships,8/12/2017,USA
4102,German Championships,5/3/2014,Germany
4103,German Team Finals,3/18/1995,Germany
4104,GHS Boys Closet Meet,1/11/2018,USA
4105,GHS Mini Meet,1/24/2015,USA
4106,Giddings Invitational,1/23/2010,USA
4107,Giddings Invitational,1/22/2011,USA
4108,Giddings Invitational,2/4/2012,USA
4109,Giddings Invitational,1/19/2013,USA
4110,Giddings Invitational,1/14/2014,USA
4111,Giddings Invitational,1/14/2017,USA
4112,Giddings Invitational,1/13/2018,USA
4113,Giddings Invitational Meet,1/12/2019,USA
4114,Giddings Meet,1/16/2016,USA
4115,Giddings Powerlifting Meet,1/17/2015,USA
4116,Gilmer Cookout,9/13/2014,USA
4117,Gilmer Open,1/7/2012,USA
4118,Gilmer Open,1/11/2014,USA
4119,Gilmer Open,1/10/2015,USA
4120,Gisborne Novice 3-Lift Competition,3/7/2015,New Zealand
4121,GISD Mini Meet Boys 2,2/18/2016,USA
4122,GISD Tri Meet,1/14/2016,USA
4123,Give Me Liberty or Give Me No Lift,2/24/2018,USA
4124,GL Divisional,3/18/2018,England
4125,GL Divisional August,8/7/2017,England
4126,GL Divisional Feb,2/27/2016,England
4127,GL Divisional February,2/25/2017,England
4128,GL Divisional July,7/16/2016,England
4129,GL Divisional May,5/13/2017,England
4130,GL Divisional November,11/21/2015,England
4131,GL Divisional November,11/11/2017,England
4132,GL Women's qualifier,12/17/2017,England
4133,Glass City Open,1/25/1986,USA
4134,Glen Mills High School National Qualifying Meet,3/12/2016,USA
4135,Glen Mills Invitational,2/18/2018,USA
4136,Glen Mills Schools Invitational,2/20/2015,USA
4137,Glen Rose Classic,1/24/2019,USA
4138,Glen Rose Invitational,2/11/2017,USA
4139,Glen Rose Invitational,2/8/2018,USA
4140,Glendale YMCA Meet,12/8/1979,USA
4141,Global One Battler's Open,9/19/2009,Australia
4142,Global One Challenge,6/13/2009,Australia
4143,Global One Victorian Extravaganza,11/28/2009,Australia
4144,Gloucester County Championships,3/19/2006,UK
4145,Go Heavy or Go Home,10/6/2018,USA
4146,Godley Wildcat Invitational,2/20/2010,USA
4147,Godley Wildcat Invitational,2/19/2011,USA
4148,Godley Wildcat Invitational,2/4/2012,USA
4149,Godley Wildcat Invitational,2/12/2013,USA
4150,Godley Wildcat Powerlifting Meet,1/30/2014,USA
4151,Gods of Iron,9/9/2017,USA
4152,Gods of Iron,9/8/2018,USA
4153,Goggins Force Amateur Invitational,10/28/2016,USA
4154,Goggins Force Pro Invitational,10/29/2016,USA
4155,Goggins Force Pro/Open Invitational,10/28/2017,USA
4156,Gold Coast Barbell Beach Bash,9/14/2013,Australia
4157,Gold Coast Barbell Open,3/10/2013,Australia
4158,Gold Coast Nationals Qualifier,5/4/2014,Australia
4159,Gold Coast Nationals Qualifier,1/1/2016,Australia
4160,Gold Coast Nationals Qualifier,1/21/2018,Australia
4161,Gold Coast Qualifier,2/5/2017,Australia
4162,Gold Coast Qualifier,1/20/2019,Australia
4163,Golden State Open,4/8/2017,USA
4164,Golden Tiger Classic,9/26/2011,Russia
4165,Golden Tiger Classic,10/7/2012,Russia
4166,Golden Tiger Classic,10/16/2015,Russia
4167,Golden Tiger Classic,9/30/2016,Russia
4168,Golden Ton International Tournament,5/9/2009,Ukraine
4169,Golds Classic,11/14/1993,Australia
4170,Golds Gym Powerlifting Classic,6/6/2015,USA
4171,Golds Gym South Australia Competition,1/1/1998,Australia
4172,Goliad Bars Loaded Powerlifting Meet,2/2/2019,USA
4173,Goliad BOYS,1/12/2013,USA
4174,Goliad High School,2/19/2011,USA
4175,Goliad High School,1/18/2014,USA
4176,Goliad High School Boys,1/17/2015,USA
4177,Goliad High School JV BOYS,1/21/2012,USA
4178,Goliad High School Varsity Boys,1/21/2012,USA
4179,Goliad Invitational Powerlifting,2/3/2018,USA
4180,Goliad Iron Tiger & Tigerette Power Lifting Meet,1/7/2017,USA
4181,Goliad JV Boys,2/20/2010,USA
4182,Goliad Varsity Boys,2/20/2010,USA
4183,Goliad Varsity boys 2/18/12,2/18/2012,USA
4184,Goliath Powerllifting Classic,5/28/2016,USA
4185,Goliath Strength Classic,5/30/2015,USA
4186,Gonzales Apache Powerlilfting Meet,2/17/2011,USA
4187,Gonzales Powerlifting Meet,2/13/2014,USA
4188,Gorilla House Championships,1/27/2018,USA
4189,Gorilla House Classic,6/30/2018,USA
4190,Gorilla Warfare,4/29/2017,USA
4191,Gorilla Warfare II Pandora's Box,4/28/2018,USA
4192,G-P Invitational-Boys,2/9/2013,USA
4193,G-P Wildcat Invitational,1/21/2017,USA
4194,GP Wildcat Powerlifting Invitational,2/12/2011,USA
4195,Grétarsmót í kraftlyftingum,11/15/1980,Iceland
4196,Grétarsmót í kraftlyftingum,12/4/1982,Iceland
4197,Grétarsmót í kraftlyftingum,12/3/1983,Iceland
4198,Grétarsmót í kraftlyftingum,12/8/1985,Iceland
4199,Grétarsmót í kraftlyftingum,11/8/1986,Iceland
4200,Grétarsmót í kraftlyftingum,11/21/1987,Iceland
4201,Grading Meet,2/21/1993,Australia
4202,Graham Invitational,1/19/2017,USA
4203,Graham Meet,1/31/2019,USA
4204,Graham Powerlifting Meet,2/8/2018,USA
4205,Graham Steer Invitational,2/4/2012,USA
4206,Granbury High Meet,1/11/2016,USA
4207,Granbury HS,1/19/2012,USA
4208,Granbury Interleague District meet,2/21/2017,USA
4209,Granbury Interleague Meet,2/19/2019,USA
4210,Granbury Invitational,1/14/2014,USA
4211,Granbury Invitational,2/9/2017,USA
4212,Granbury Invitational,1/24/2018,USA
4213,Granbury Meet,1/13/2015,USA
4214,Grand Nationals,6/2/1990,USA
4215,Grand Nationals,7/18/1993,USA
4216,Grand Nationals,7/13/2013,USA
4217,Grand Nationals,7/12/2014,USA
4218,Grand Nationals,7/11/2015,USA
4219,Grand Nationals,7/9/2016,USA
4220,Grand Nationals,7/22/2017,USA
4221,Grand Nationals,6/9/2018,USA
4222,Grand Nationals/Worlds,7/19/1992,USA
4223,Grand Oaks Invitational,1/19/2019,USA
4224,Grand Rapids BarBellum,9/24/2016,USA
4225,Granite State Grand Prix,7/28/2018,USA
4226,Granite State Grand Prix II,11/3/2018,USA
4227,Granite State Grand Prix III,1/27/2019,USA
4228,Granite State Open,5/7/2016,USA
4229,Granite State Open Championships,12/17/1989,USA
4230,Grape Creek Eagle Championships,2/4/2012,USA
4231,Great Lakes Championships,3/24/2018,USA
4232,Great Lakes Open,1/26/2013,USA
4233,Great Lakes Open,3/23/2019,USA
4234,Great Plains Regional Powerlifting,8/30/2014,USA
4235,Great Plains Regional Powerlifting Championships,10/22/2017,USA
4236,Great Plains Regional Powerlifting Championships II,10/17/2015,USA
4237,Great Plains Regional Powerlifting Championships III,10/15/2016,USA
4238,Great Power Tournament,10/6/2017,Russia
4239,Greater Arkansas Championship,3/5/1988,USA
4240,Greater Arkansas Meet,5/3/1990,USA
4241,Greater Arkansas Open,3/4/1989,USA
4242,Greater London Classic,7/25/2015,England
4243,Greater London Divisional,2/28/2015,England
4244,Greater London Divisional,11/3/2018,England
4245,Greater London Divisional,4/7/2019,UK
4246,Greater London Divisional - May,5/16/2015,England
4247,Greater London Divisional Championships,7/7/2018,England
4248,Greater London Equipped Powerlifting Championships,12/5/2009,England
4249,Greater London Equipped Powerlifting Championships,11/27/2010,England
4250,Greater London February Divisional,2/16/2019,UK
4251,Greater London May Divisional Championships,5/12/2018,England
4252,Greater London Powerlifting Championships,10/25/2008,England
4253,Greater London Powerlifting Championships,11/19/2011,England
4254,Greater London Powerlifting Championships,11/10/2012,England
4255,Greater London Powerlifting Championships,11/23/2013,England
4256,Greater London Unequipped Club Championships,7/7/2012,England
4257,Greater London Unequipped Powerlifting Championships,12/5/2009,England
4258,Greater London Unequipped Powerlifting Championships,11/27/2010,England
4259,Greater Manchester Powerlifting Championships,4/29/2018,England
4260,Greater Mr. Arkansas,3/2/1985,USA
4261,Greater Mr. Arkansas Meet,3/5/1983,USA
4262,Greater Mr. Arkansas Meet,3/1/1986,USA
4263,Greater Tampa Open Championships,12/1/2018,USA
4264,Greater Texas Classic,12/15/1979,USA
4265,Greater Texas Classic,12/5/1981,USA
4266,Greater Texas Classic,12/11/1982,USA
4267,Greater Texas Classic,12/3/1983,USA
4268,Greater Texas Classic,12/1/1984,USA
4269,Greater Texas Classic,12/5/1987,USA
4270,Greater Texas Classic,12/14/1991,USA
4271,Greater Texas Open,12/10/1988,USA
4272,Greek Qualifier,12/1/2018,Greece
4273,Greenville Invitational,2/19/2011,USA
4274,Greenwood Invitational,2/19/2015,USA
4275,Greenwood Invitational,2/18/2016,USA
4276,Greenwood Ranger Invitational,2/16/2017,USA
4277,Greenwood Ranger Invitational,2/15/2018,USA
4278,Greg Shepard Western Open,12/1/1979,USA
4279,Gregory Portland,2/1/2014,USA
4280,Gregory-Portland Invitational,1/20/2018,USA
4281,Gregory-Portland Wildcat Invitational,2/6/2016,USA
4282,Gren Elmore Memorial,4/23/2017,England
4283,Greyhound Classic Invitational,2/24/2018,USA
4284,Greyhound Invitational,1/30/2010,USA
4285,Greyhound Invitational,2/4/2011,USA
4286,Greyhound Invitational,1/28/2012,USA
4287,Greyhound Invitational-BOYS,1/11/2014,USA
4288,Grind Powerlifting Challenge,8/13/2016,Canada
4289,Grind Powerlifting Challenge,8/19/2017,Canada
4290,Grind/Canadian Nationals,8/19/2018,Canada
4291,Grinder Open,10/15/2016,USA
4292,Grit House Classic,4/8/2017,USA
4293,Grit House Classic,4/7/2018,USA
4294,Grit House Full Power and Bench Press,9/3/2016,USA
4295,Gritmas Classic,12/5/2015,USA
4296,Gritmas Classic,12/3/2016,USA
4297,Gritmas Classic,12/9/2017,USA
4298,Gritmas Classic,12/8/2018,USA
4299,Grizz's Power House Gym Powerlifting Championship,8/4/2018,USA
4300,GSB/Iron Mafia Classic,4/13/2013,USA
4301,Guerrilla Squad Barbell Classic,3/27/2010,USA
4302,Guerrilla Squad Barbell Classic,5/14/2011,USA
4303,Guerrilla Squad Barbell Classic,4/21/2012,USA
4304,Gulf Breeze Open,6/3/2017,USA
4305,Gulf Breeze Open,6/2/2018,USA
4306,Gulf Coast Beach Classic,9/9/2017,USA
4307,Gulf Coast Championships,3/9/2014,USA
4308,Gulf Coast Classic,9/9/2006,USA
4309,Gulf Coast Invitational,2/16/2012,USA
4310,Gulf Coast Meet,5/28/2011,USA
4311,Gulf Coast Open,5/23/2015,USA
4312,Gulf Coast Open,5/14/2016,USA
4313,Gulf Coast Open,5/14/2017,USA
4314,Gulf Coast Open,6/2/2018,USA
4315,Gulf Coast P/L Championships,11/10/1979,USA
4316,Gulf Coast Power Lifting Leauge,2/4/2010,USA
4317,Gulf Coast Powerlifting Classic,1/7/2012,USA
4318,Gulf Coast Spring Bash,4/7/2018,USA
4319,Gulf Coast Winter Bash,4/15/2015,USA
4320,Gulf Coast Winter Bash,12/3/2016,USA
4321,Gulf Coast Winter Bash,12/2/2017,USA
4322,Gulf Goast Winter Bash,12/1/2018,USA
4323,Gulf States Championships,11/28/1987,USA
4324,Gulfcoast,4/1/2017,USA
4325,Gulfport Championships,12/1/1979,USA
4326,GW Longhorn Classic Powerlifting Meet-Boys,2/1/2014,USA
4327,Gym and TLS Raw Challenge,7/18/2015,USA
4328,GymQuip Power Challenge,3/19/2016,Australia
4329,H.O.T Powerlifting,2/11/2016,USA
4330,H.O.T Powerlifting Championship,2/12/2015,USA
4331,H.O.T. PowerLift Championship,2/13/2014,USA
4332,H.O.T. Powerlifting Championship,2/9/2012,USA
4333,H.O.T. Powerlifting Championship,2/14/2013,USA
4334,Hall of Fame Championships,6/20/1992,USA
4335,Hall of Fame Open,6/15/1991,USA
4336,Halloween Havoc at the Rock,10/20/2018,USA
4337,Halloween Howl,10/31/2015,USA
4338,Halloween Howl,10/27/2018,USA
4339,Hallsville Bobcat Invitational,2/7/2019,USA
4340,Hallsville Elgin Pool,1/31/2011,USA
4341,Hallsville Elgin Pool Meet,2/16/2012,USA
4342,Hallsville Elgin Pool Meet,1/17/2013,USA
4343,Hallsville Invitational,1/13/2014,USA
4344,Hallsville Invitational,1/15/2015,USA
4345,Hallsville Invitational,1/19/2017,USA
4346,Hallsville Powerlifting Meet,1/25/2016,USA
4347,Hallsville Powerlifting Meet,1/18/2018,USA
4348,hallsville quad meet,1/20/2011,USA
4349,Hallsville Quad Meet,2/6/2012,USA
4350,Hallsville Tri-Meet,1/28/2010,USA
4351,Hallsville Tri-Meet 2,2/16/2010,USA
4352,Hamilton Bulldog Invitational,1/26/2019,USA
4353,Hamilton Powerlifting Meet -2,2/26/2011,USA
4354,Hamshire Fannett Invitational,1/31/2013,USA
4355,Hamshire Fannett Invitational,1/16/2014,USA
4356,Hamshire-Fannett Invitational,2/19/2015,USA
4357,Hamshire-Fannett Meet,2/2/2017,USA
4358,Happy New Year,1/27/2018,USA
4359,Happy New Year,1/26/2019,USA
4360,Harðardonmót í kraftlyftingum,4/9/1983,Iceland
